Nav_Date,F001,F002,F003,F004,F005,F006,F007,F008,F009,F010,F011,F012,F013,F014,F015,F016,F017,F018,F019,F020,F021,F022,F023,F024,F025,F026,F027,F028,F029,F030,F031,F032,F033,F034,F035,F036,F037
22-11-2021,341.41,46.61,289.525,683.626,317.544,65.57,376.508,198.794,471.39,70,90.923,90.207,206.43,71.685,188.569,54.002,59.6,106.917,72.309,43.631,50.65,166.041,677.78,21.06,354.016,187.486,15.855,533.77,192.734,99.33,1142.19,19.43,66.732,975.055,130.08,52.265,267.742
23-11-2021,343.7,46.76,291.167,689.206,319.025,65.96,378.412,199.972,479.13,70.75,91.834,91.686,208.93,72.428,190.612,54.731,60.47,108.22,73.338,44.27,51.77,167.739,685.81,21.22,357.506,190.09,16.01,540.23,194.274,100.422,1154.3,19.53,67.103,986.632,133.344,52.679,269.099
24-11-2021,343.01,46.6,290.109,687.693,317.3,65.71,376.796,198.782,477.56,70.37,91.444,91.565,207.98,72.28,189.711,54.797,60.53,108.585,73.525,44.489,51.91,168.861,684.35,21.22,357.481,189.655,15.939,541.4,193.441,100.204,1153.62,19.5,67.177,986.579,133.654,52.392,267.653
25-11-2021,344.32,46.82,289.655,690.511,318.381,65.94,378.411,199.143,481.15,70.72,91.607,91.685,208.54,72.473,190.631,55.096,61.05,110.462,74.484,44.878,52.4,168.981,688.35,21.3,357.755,190.99,16.018,542.04,193.81,100.482,1157.62,19.63,67.305,990.542,135.202,52.564,269.238
26-11-2021,334.43,45.51,282.474,670.921,309.108,64.06,367.082,193.826,465.22,68.63,88.821,88.665,203.61,70.53,185.281,53.634,59.28,107.502,72.25,43.519,50.75,164.351,666.97,20.85,346.908,184.501,15.531,523.88,188.837,97.433,1124.51,19.05,65.567,961.603,131.207,50.98,262.489
29-11-2021,333.84,45.65,282.177,667.7,309.003,63.92,367.4,193.229,460.31,68.4,88.438,87.936,201.32,69.962,183.513,52.868,58.42,105.551,70.756,42.511,49.78,161.494,665.85,20.66,344.657,182.611,15.468,520.24,188.53,96.522,1121.82,19.07,65.28,955.602,130.361,50.795,262.763
30-11-2021,333.6,45.65,283.226,666.581,308.88,63.74,367.725,193.272,462.83,68.72,89.393,89.253,202.25,71.013,185.178,53.832,59.59,107.373,72.559,43.863,50.86,164.718,669.3,20.88,346.855,183.615,15.538,519.97,188.971,96.738,1123.25,19.14,66.023,955.607,130.815,50.834,263.487
01-12-2021,335.96,45.88,284.583,673.671,312.617,64.28,371.276,194.62,465.96,69.06,90.07,89.658,203.12,71.417,185.782,53.88,59.87,107.384,72.316,43.86,50.68,164.576,674.96,20.91,348.952,185.085,15.679,523.97,190.087,97.477,1126.5,19.23,66.264,966.125,131.824,51.254,264.112
02-12-2021,339.42,46.43,287.389,681.45,315.85,64.9,375.223,196.815,472.59,69.85,90.948,90.638,205.72,72.287,187.777,54.301,60.37,108.36,73.04,44.19,50.83,166.183,681.06,21.14,352.235,186.531,15.822,528.66,192.025,98.352,1140.38,19.46,66.971,974.858,132.798,51.715,266.849
03-12-2021,336.65,45.99,285.533,675.731,312.936,64.32,371.887,195.265,473.01,69.46,90.752,90.714,205.25,72.077,186.988,54.405,60.51,108.282,73.416,44.155,50.85,166.538,676.27,21.11,351.14,185.944,15.759,525.48,191.081,98.039,1132.59,19.33,66.634,969.616,132.269,51.415,264.613
06-12-2021,331.16,45.12,281.412,666.097,307.626,63.35,365.736,191.919,465.91,68.33,89.469,89.517,201.88,71.049,184.385,53.685,59.58,106.632,72.313,43.576,50.2,164.533,663.97,20.85,346.233,183.11,15.511,517.37,188.286,96.429,1113.28,18.98,65.536,957.853,130.131,50.649,259.724
07-12-2021,336.18,45.78,285.178,675.772,312.975,64.33,371.244,194.855,471.47,69.23,90.446,90.596,204.12,71.979,186.21,54.356,60.27,107.671,73.045,44.121,50.82,165.799,673.34,21.16,350.619,185.447,15.723,525.05,191.043,97.942,1128.62,19.25,66.394,971.405,131.933,51.474,262.676
08-12-2021,341.83,46.61,289.002,686.587,319.02,65.44,377.174,198.152,477.44,70.19,91.672,91.899,206.7,72.69,188.669,54.969,60.75,109.66,74.161,44.712,51.43,166.984,684.58,21.37,356.332,188.387,16.016,534.37,193.979,99.351,1148.09,19.58,67.536,986.791,134.322,52.34,266.814
09-12-2021,342.53,46.67,289.325,688.795,319.618,65.59,378.074,198.723,477.88,70.31,91.848,92.216,206.86,72.836,189.058,55.33,61.05,110.508,74.645,44.809,51.67,167.562,686.05,21.5,355.853,189.107,16.037,534.28,194.945,99.724,1151.04,19.6,67.422,991.894,134.8,52.507,266.827
10-12-2021,342.47,46.66,290.159,689.105,320.107,65.52,378.13,198.927,479.33,70.56,92.417,92.482,208.13,73.311,190.283,55.335,61.26,111.064,74.991,45,51.6,168.438,686.17,21.55,356.582,189.484,16.079,535.99,195.602,99.942,1149.89,19.62,67.534,993.151,134.985,52.594,266.85
13-12-2021,340.75,46.23,289.599,684.94,318.553,65.31,375.851,197.791,480.67,70.49,92.172,92.566,207.94,73.119,191.035,55.416,61.19,111.35,74.771,45.222,51.88,168.26,685.63,21.55,355.984,188.483,16.095,536.04,194.942,99.69,1145.01,19.49,67.295,988.566,134.634,52.271,265.581
14-12-2021,339.6,46.13,289.442,684.897,318.913,65.22,374.79,197.7,478.57,70.26,91.875,92.044,207.03,73.12,190.156,55.424,61.38,112.208,75.182,45.318,52,168.135,683.69,21.53,355.384,187.799,16.085,533.72,194.814,99.483,1142.05,19.45,67.31,989.546,134.626,52.262,264.502
15-12-2021,337.72,45.73,286.99,680.547,317.703,64.95,372.421,196.481,477.14,69.84,91.304,91.708,205.87,72.826,189.479,55.399,61.1,111.987,76.043,45.353,51.67,167.883,679.04,21.4,353.082,186.743,16.029,529.22,193.116,98.877,1134.11,19.29,66.897,982.761,134.17,51.97,263.503
16-12-2021,337.14,45.92,286.505,680.021,317.728,64.77,373.118,196.425,472.87,69.7,90.824,90.844,204.78,72.67,189.217,55.348,61.03,111.722,75.43,45.432,51.31,167.313,680.86,21.4,351.425,185.896,16.023,526.55,193.077,98.33,1132.56,19.34,66.817,979.859,134.142,52.059,264.148
17-12-2021,331.98,45.37,282.644,669.234,312.783,63.81,367.85,193.283,464.18,68.67,89.344,89.302,202.2,71.504,185.354,54.356,60.19,109.687,74.24,44.599,50.47,165.221,671.21,21.09,346.794,182.824,15.762,517.01,189.778,96.52,1115.06,19.07,65.773,961.685,132.176,51.249,260.758
20-12-2021,324.37,44.41,277.066,652.897,305.549,62.5,358.938,188.821,451.22,66.36,87.159,86.829,197.32,69.421,179.223,52.314,58.13,106.644,71.489,43.279,48.71,160.447,648.18,20.43,338.333,177.209,15.316,504.23,185.204,94.104,1088.2,18.52,64.167,934.982,128.102,49.874,253.2
21-12-2021,327.82,44.73,280.312,659.126,308.656,63.07,362.555,190.639,456.75,67.13,87.856,87.461,199.22,70.225,182.257,53.192,58.85,108.209,72.264,44.083,49.23,162.39,658.74,20.48,341.143,179.075,15.506,508.33,187.475,95.047,1103.48,18.71,64.941,944.346,129.252,50.521,255.742
22-12-2021,331.73,45.32,282.285,667.027,312.403,63.82,367.353,193.299,461.9,67.99,88.808,88.689,201.55,71.086,184.405,54.107,59.91,109.113,73.493,44.655,49.75,163.771,670.75,20.77,344.713,181.752,15.749,514.24,190.027,96.096,1120,18.99,65.791,957.29,131.253,51.267,258.972
23-12-2021,334.27,45.57,284.589,673.016,314.486,64.16,370.082,194.437,467.66,68.42,89.617,89.758,203.44,71.734,185.987,54.634,60.3,109.613,74.431,45.049,50.57,164.979,676.26,20.88,347.644,183.195,15.915,519.08,191.874,97.023,1128.64,19.08,66.141,965.584,132.434,51.679,260.066
24-12-2021,332.81,45.38,283.551,668.821,313.344,63.87,368.05,193.456,463.8,68.09,88.761,88.839,201.63,70.916,184.502,54.2,60.25,109.299,74.25,44.999,50.09,163.324,674.45,20.79,345.476,181.188,15.848,513.96,190.629,96.237,1124.05,19.02,65.823,957.158,131.84,51.33,258.949
27-12-2021,334.27,45.62,284.746,671.966,315.082,64.19,369.378,194.625,466.83,68.22,88.792,89.162,202.2,70.895,185.29,54.184,60.52,109.99,74.504,45.596,49.99,163.119,676.48,20.81,345.607,181.847,15.93,515.17,191.213,96.404,1129.1,19.12,65.854,960.444,132.569,51.501,260.09
28-12-2021,337.14,45.97,287.48,678.284,318.547,64.73,371.926,196.484,471.67,68.9,89.788,90.029,204.29,71.533,187.446,54.806,61.22,111.314,75.256,46.189,50.58,164.81,683.21,21.09,349.004,183.783,16.086,521.46,192.642,97.539,1140.24,19.3,66.579,970.872,133.865,51.908,262.993
29-12-2021,336.57,45.94,287.583,676.673,318.016,64.69,371.896,196.428,470.85,68.93,89.96,90.448,204.17,71.687,187.8,55.009,61.47,111.647,75.561,46.333,50.68,165.723,681.41,21.16,348.477,183.694,16.072,520.81,192.416,97.319,1141.04,19.31,66.591,968.625,134.084,51.9,264.021
30-12-2021,336.67,45.87,287.93,676.139,317.845,64.67,371.588,196.076,471.64,69.11,90.022,90.246,204.22,71.857,188.269,54.999,61.8,111.797,75.367,46.422,50.74,165.782,683.67,21.22,348.285,183.093,16.096,521.84,192.626,97.015,1141.59,19.33,66.54,967.619,134.131,51.859,264.88
31-12-2021,340.06,46.29,290.522,680.945,320.983,65.22,375.523,198.054,477.06,70.02,90.975,91.299,206.35,72.644,190.359,55.575,62.15,112.941,76.28,46.731,51.15,167.518,692.22,21.38,351.25,185.08,16.278,526.67,194.268,97.954,1153.29,19.52,67.247,974.891,135.686,52.383,267.957
03-01-2022,344.47,47.01,294.388,691.894,325.828,66.09,380.344,200.762,483.03,70.79,92.056,92.23,208.59,73.289,192.979,56.281,62.89,114.448,77.267,47.446,51.55,169.154,704.19,21.61,355.379,187.49,16.484,534.04,196.725,99.475,1167.32,19.83,67.976,989.781,137.548,53.068,271.491
04-01-2022,346.74,47.41,295.269,698.468,328.281,66.59,383.324,202.355,484.75,71.05,92.458,92.473,208.79,73.523,194.074,56.371,62.95,115.391,77.356,47.798,51.67,169.654,708.28,21.82,357.21,188.337,16.564,538.19,198.029,100.041,1172.19,19.98,68.219,1000.006,138.323,53.418,272.92
05-01-2022,348.67,47.74,296.462,702.291,329.907,66.94,385.131,203.117,485.09,71.06,92.665,92.626,208.9,73.685,194.325,56.338,62.66,115.453,77.571,47.582,51.72,170.013,708.23,21.78,359.361,189.048,16.619,541.44,199.056,100.555,1176.88,20.03,68.686,1006.349,139.075,53.739,274.201
06-01-2022,346.19,47.43,294.239,696.707,326.946,66.53,382.519,201.82,483.97,70.89,92.474,92.354,208.57,73.565,193.434,56.233,62.55,114.992,77.294,47.692,51.53,169.822,705.42,21.62,358.158,188.179,16.538,540.9,198.457,100.31,1170.39,19.93,68.523,1001.944,138.227,53.362,272.567
07-01-2022,347.15,47.61,295.994,698.6,327.853,66.75,384.155,202.62,486.23,71.15,93.11,92.852,208.96,74.028,194.569,56.307,62.8,115.26,77.609,47.949,51.89,169.884,711.38,21.57,359.931,188.763,16.599,542.93,199.487,100.505,1173.13,19.97,68.78,1003.623,138.468,53.739,273.359
10-01-2022,350.64,47.88,297.902,708.066,332.077,67.51,387.552,204.463,488.08,71.11,93.816,93.952,210.11,74.343,194.871,57.01,63.38,116.3,78.274,48.564,52.62,171.243,715,21.56,363.302,190.782,16.751,548.59,201.249,101.869,1183.77,20.07,69.345,1018.43,140.296,54.328,273.393
11-01-2022,351.44,47.9,298.818,709.314,333.052,67.69,388.074,204.811,490.5,71.36,93.973,94.012,210.75,74.498,195.479,56.955,63.33,116.266,78.107,48.578,52.68,171.508,716.98,21.55,363.488,191.043,16.775,549.79,201.418,102.107,1185.42,20.08,69.282,1019.775,140.39,54.375,274.5
12-01-2022,354.69,47.96,301.017,715.639,335.256,68.32,390.839,206.288,494.74,71.85,95.315,95.079,212.87,75.351,196.778,57.31,63.64,117.804,78.555,48.943,53.01,173.772,724.37,21.7,366.759,192.707,16.936,558.33,203.126,103.159,1197.44,20.1,69.454,1029.129,141.561,54.934,275.591
13-01-2022,355.45,47.93,300.711,719.49,335.629,68.46,391.309,206.965,498.33,72.01,95.646,95.597,213.32,75.341,197.895,57.518,63.79,118.451,78.909,49.036,53.07,173.602,725.84,21.78,367.765,194.034,16.996,561.07,204.432,103.362,1202.31,20.08,69.396,1035.688,142.079,55.209,275.166
14-01-2022,355.75,48.09,301.296,719.675,335.64,68.4,391.494,207.019,497.4,71.89,95.698,95.698,213.63,75.55,197.762,57.679,63.76,118.86,78.935,49.296,53.49,173.621,725.22,21.77,367.429,194.525,17.015,559.59,204.797,103.246,1203.91,20.14,69.399,1038.072,142.394,55.369,274.667
17-01-2022,356.05,48.29,300.617,721.42,336.28,68.49,392.186,207.717,498.8,72.09,96.081,96.077,214.07,76.024,198.434,57.954,64.32,119.231,79.184,49.634,53.82,174.205,726.83,21.82,368.089,195.44,17.065,561.67,205.507,103.437,1202.61,20.25,69.574,1041.503,142.833,55.547,274.522
18-01-2022,352,47.87,296.759,713.61,332.351,67.75,388.224,205.475,489.86,70.94,94.563,94.6,210.4,74.78,195.213,57.056,63.47,117.446,77.652,48.824,53.18,172.567,713.16,21.54,363.713,192.509,16.866,553.44,202.824,101.966,1186.13,20.03,68.827,1029.725,141.174,54.838,270.432
19-01-2022,349.44,47.28,294.645,711.236,330.081,67.36,384.851,203.618,487.52,70.64,94.331,94.649,208.97,74.619,194.13,57.064,63.38,117.743,78.199,48.983,53.09,172.159,704.14,21.44,361.877,191.736,16.769,551.85,201.495,101.641,1174.05,19.78,68.45,1030.638,140.467,54.374,267.323
20-01-2022,346.85,46.88,293.315,705.594,327.551,66.97,381.533,201.964,486.68,70.87,94.021,94.674,208.47,74.378,194.254,57.088,63.61,117.459,78.057,48.857,52.68,171.624,700.85,21.52,360.124,190.736,16.658,548.77,200.56,100.722,1167.56,19.66,68.044,1026.199,139.484,54.013,265.668
21-01-2022,342.59,46.25,289.823,696.859,323.684,66.32,378.29,199.602,476.42,69.67,92.315,92.999,205.27,73.212,190.609,56.061,62.78,115.23,76.789,47.777,51.96,169.037,684.96,21.15,354.478,187.871,16.31,539.37,197.815,99.321,1150.57,19.32,66.964,1009.177,136.957,53.301,261.654
24-01-2022,334.37,44.79,283.224,682.398,314.179,64.9,367.437,193.987,459.8,67.24,89.514,89.718,198.64,70.683,184.254,53.907,60.63,110.103,73.588,45.469,50.03,163.11,659.12,20.33,346.374,181.987,15.737,526.16,191.994,96.453,1116.67,18.58,64.982,987.638,132.008,51.821,251.519
25-01-2022,337.72,44.89,285.616,690.052,316.899,65.63,371.084,195.436,463.48,67.36,89.933,90.477,200.03,71.062,185.108,54.268,61.12,111.497,74.695,45.709,50.17,162.231,665.47,20.36,349.911,184.027,15.922,534.03,194.107,97.685,1127.13,18.59,65.261,1005.099,133.293,52.368,251.704
27-01-2022,335.22,44.27,283.303,685.726,313.749,65.21,367.09,192.764,458.09,65.93,89.121,90.443,198.17,70.211,182.807,53.651,60.47,111.404,74.369,45.356,49.9,160.757,652.5,20.08,347.968,183.012,15.757,532.4,191.756,97.315,1112.25,18.29,64.487,1003.573,131.932,51.782,246.365
28-01-2022,335.19,44.29,283.035,686.88,312.89,65.06,368.089,192.677,464.05,66.7,90.066,91.126,200.06,71.092,184.464,54.219,61.01,111.826,74.703,45.838,50.2,161.953,657.12,20.17,350.222,183.802,15.777,536.25,192.877,97.667,1117.69,18.34,64.639,1005.095,131.916,51.938,248.094
31-01-2022,340.16,44.93,286.92,697.055,318.147,65.96,372.805,195.341,472.58,67.81,90.821,92.247,203.24,72.002,187.291,54.932,61.94,112.876,75.554,46.477,50.84,163.748,669.55,20.62,355.355,186.815,16.044,544.25,195.691,99.015,1130.18,18.63,65.464,1020.008,134.262,52.672,253.05
01-02-2022,344.72,45.64,291.34,703.151,322.98,66.8,377.905,198.105,477.44,68.56,91.66,93.108,204.91,72.714,188.906,55.576,62.29,113.22,76.244,46.749,51.32,165.439,676.14,20.72,358.608,188.906,16.233,548.59,198.445,99.748,1148.82,18.9,66.309,1025.539,135.895,53.486,256.347
02-02-2022,347.74,46.16,294.033,709.439,326.064,67.33,381.532,199.995,482.86,69.05,92.028,93.678,206.37,73.229,190.951,56.542,63.16,114.852,77.377,47.437,52.05,167.765,684.3,20.95,362.137,190.618,16.369,551.57,200.17,101.031,1161.35,19.15,67.285,1034.374,137.302,53.864,260.12
03-02-2022,344.24,45.6,291.677,702.096,322.696,66.7,377.739,198.038,479.18,68.29,90.971,92.952,204.28,72.61,189.356,56.08,62.95,114.343,77.008,47.296,51.81,167.381,676.19,20.85,359.153,188.754,16.235,546.06,198.902,100.17,1149.77,18.94,66.555,1026.507,136.297,53.327,256.357
04-02-2022,343.57,45.52,290.522,698.495,322.346,66.54,376.185,197.561,479.46,68.29,90.478,92.772,203.08,72.118,188.644,55.637,62.86,114.449,76.503,47.029,51.6,167.094,675.83,20.81,356.877,187.659,16.168,542.45,198.06,99.38,1148.19,18.91,66.25,1019.437,135.713,53.135,255.603
07-02-2022,338.03,44.7,286.337,689.107,317.509,65.56,370.968,194.582,471.99,67.47,89.595,91.655,201.24,71.651,187.185,54.896,62.32,113.652,75.708,46.56,51.12,165.983,668.1,20.59,353.251,185.345,15.933,535.04,195.961,98.074,1129.42,18.57,65.378,1009.225,133.841,52.561,251.353
08-02-2022,338.66,44.75,285.887,688.875,318.242,65.72,371.09,194.762,464.58,66.98,88.956,90.968,200.41,71.154,186.429,54.145,61.49,112.021,74.562,45.745,50.49,164.202,667.32,20.45,352.121,184.993,15.903,533.8,195.628,97.691,1129.31,18.55,65.07,1007.514,133.74,52.667,250.844
09-02-2022,342.46,45.22,289.055,696.845,321.875,66.42,375.457,196.95,470.47,67.82,90.074,92.309,202.25,71.949,188.244,54.574,61.43,112.691,74.859,45.892,50.75,165.314,676.32,20.68,355.66,187.127,16.133,539.5,197.519,98.787,1144.85,18.72,65.866,1018.542,135.393,53.272,253.432
10-02-2022,344.72,45.61,290.96,702.388,323.67,66.96,377.309,197.902,471.61,67.87,90.091,92.893,203.1,71.944,188.028,54.802,61.58,112.361,75.196,45.792,51.28,165.635,677.97,20.72,357.442,188.722,16.224,541.97,198.077,99.38,1152.76,18.87,66.141,1025.077,136.116,53.539,253.983
11-02-2022,339.73,44.91,286.035,694.516,318.243,66.15,371.851,194.663,462.22,66.42,88.322,91.208,199.55,70.603,184.468,53.738,60.76,110.787,73.796,45.037,50.25,163.031,661.98,20.3,351.733,186.038,15.885,534.63,194.867,98.149,1134.48,18.55,65.08,1013.757,133.645,52.633,248.497
14-02-2022,329.11,43.73,277.559,672.798,307.709,64.1,360.09,188.39,446.98,64.49,85.396,88.17,194.02,68.613,177.461,51.742,58.71,106.359,71.185,43.515,48.58,157.742,639.42,19.74,339.301,179.436,15.313,516.51,188.601,94.748,1096.06,18.02,62.99,979.577,128.568,50.855,240.862
15-02-2022,338.15,44.98,284.369,689.911,317.721,65.72,370.569,193.82,458.06,66.1,87.3,90.261,197.57,70.175,181.312,52.425,59.78,108.313,72.585,44.512,49.32,160.181,659.83,20.03,347.68,184.566,15.779,531.24,193.674,97.114,1124.03,18.53,64.7,1004.316,132.358,52.382,246.76
16-02-2022,337.63,44.82,283.47,688.568,315.976,65.62,369.418,193.282,459.24,65.8,87.206,90.003,197.78,69.958,181.105,52.505,59.98,108.574,72.464,44.643,49.57,161.118,655.57,20.02,346.984,184.083,15.695,530.65,192.929,97.042,1121.79,18.48,64.384,1000.542,131.774,52.041,246.176
17-02-2022,336.59,44.72,281.987,686.709,315.109,65.51,368.223,192.664,457.88,65.66,86.605,89.906,197.66,69.858,181.231,52.309,59.98,107.2,71.979,44.274,49.3,160.224,652.3,20.01,344.537,183.688,15.642,529.38,192.469,96.594,1115.85,18.43,63.985,996.044,131.218,51.779,245.679
18-02-2022,335.71,44.46,281.206,686.138,314.167,65.42,366.738,191.905,454.99,65.24,86.293,89.153,197.13,69.763,179.768,51.836,59.65,106.653,71.37,43.793,48.95,159.626,647.55,19.76,343.357,182.658,15.542,527.02,191.51,96.173,1111.48,18.3,63.701,994.67,130.442,51.48,243.761
21-02-2022,334.2,44.39,280.038,682.751,312.572,65.19,365.102,191.238,451.86,64.97,85.491,88.236,195.07,69.148,178.345,50.753,58.7,104.99,69.982,43.163,48.24,157.547,644.11,19.53,341.612,181.011,15.482,524.66,190.812,95.411,1106.09,18.24,63.436,987.854,129.706,51.207,243.367
22-02-2022,331.74,44.23,278.171,676.618,309.693,64.83,362.564,189.835,447.74,64.9,85.111,87.491,193.85,68.847,177.568,49.983,58.05,103.121,68.605,42.621,47.54,156.276,640.23,19.46,338.678,179.144,15.373,519.85,189.072,94.342,1098.42,18.15,63.09,977.41,128.212,50.758,242.973
23-02-2022,331.88,44.27,277.771,674.737,309.623,64.73,363.265,190.031,449.37,65.07,85.401,87.864,193.96,69.056,178.393,50.436,58.39,104.638,69.694,43.065,47.8,157.067,640.53,19.47,339.023,179.527,15.397,519.81,189.404,94.663,1100.51,18.21,63.046,977.249,128.548,50.742,244.049
24-02-2022,317.22,42.33,264.493,643.002,294.294,61.93,346.078,181.062,427.88,62.39,81.811,83.703,185.67,65.945,170.194,47.894,56.16,99.997,66.401,40.971,45.65,151.243,608.44,18.73,323.227,170.187,14.66,495.19,180.64,89.881,1050.69,17.38,59.96,930.492,122,48.192,233.446
25-02-2022,325.55,43.5,271.377,660.209,302.135,63.36,354.188,185.884,442.42,64.56,84.057,86.59,192.06,67.914,175.672,49.71,58.09,102.915,68.847,42.512,47.14,155.193,629.37,19.3,332.315,175.566,15.117,508.76,185.825,92.321,1083.25,17.93,61.954,958.231,126.002,49.635,239.876
28-02-2022,327.82,43.87,271.295,666.605,303.486,63.72,355.95,187.211,447.21,65.11,84.688,87.632,194.16,68.759,176.703,50.111,58.54,103.818,69.24,42.825,47.32,155.885,634.56,19.51,333.823,177.173,15.216,511.3,187.756,92.869,1089.56,18.1,62.016,969.349,126.809,50.041,241.275
02-03-2022,323.51,43.22,268.018,662.036,299.309,62.95,351.554,184.441,446.2,64.49,84.058,87.149,193.57,68.341,175.145,50.006,58.4,103.576,69.17,42.591,47.47,155.115,627.35,19.4,329.947,175.855,15.024,505.25,186.165,92.047,1076.78,17.86,61.152,964.653,125.318,49.565,238.604
03-03-2022,321.15,42.87,264.89,660.193,296.121,62.47,348.316,182.856,443.27,64.13,83.253,86.954,192.87,67.927,173.836,50.353,58.59,104.301,69.505,42.808,47.76,155.179,621.77,19.48,327.18,174.996,14.883,501.86,184.443,91.773,1068.12,17.76,60.338,962.958,124.55,48.879,237.626
04-03-2022,316.31,42.16,262.115,651.58,291.14,61.5,342.663,179.859,435.68,63.15,81.613,85.147,189.18,66.639,170.469,49.295,58,103.284,68.49,42.201,47.01,152.395,610.56,19.18,322.356,171.743,14.589,493.52,181.444,90.473,1053.16,17.48,59.279,949.105,122.378,48.091,232.803
07-03-2022,308.59,41.1,255.068,638.818,281.758,60.26,333.34,175.489,424.67,61.85,80.093,83.298,185.11,65.357,166.218,47.893,56.75,101.637,67.217,41.169,46.2,149.981,594.04,18.83,314.713,167.645,14.161,483.03,177.155,88.433,1036.53,17.01,57.554,930.964,118.424,46.795,228.003
08-03-2022,312.15,41.64,259.307,645.464,285.06,60.81,337.394,177.605,430.46,62.57,81.199,84.328,188.05,66.048,167.785,48.21,57.12,103.38,68.148,41.918,46.78,151.447,601.01,18.78,319.016,169.386,14.338,489.34,179.193,89.2,1049.77,17.24,58.463,940.378,119.729,47.392,231.032
